ACURA,MDX,2019,TECH 5P V6 3.5L AWD ABS BA QC AC R20 NAVI AUT 7 OC,ead41e0b-9590-4da9-a84a-53b22d04629d
ACURA,MDX,2020,A SPEC V6 FSI AUT 5 ABS CA CE PIEL SM QC CB,0ea2bbc6-dfb1-4ed2-80e0-357e585ffadf
ACURA,MDX,2020,TECH V6 IPC AUT 4 ABS CA CE PIEL CD QC CB,2147c4db-4533-492f-a959-4bb4f6808dae
ACURA,MDX,2022,ADVANCE SUV AUT AA QC VP ABS 3.5L 6CIL 5PTAS 7OCUP,c1eaf210-7d78-40a8-9f0c-86a743b9ef96
ACURA,RDX,2007,SUV AUTOMATICA 5 PTAS 5 OCP,2d4b9fe2-d3b7-4290-a233-f61ba41ec2b3
ACURA,RDX,2008,SUV AUTOMATICA 5 PTAS 5 OCP,03034669-4d67-4bbf-a636-149db7e7f61e
ACURA,RDX,2009,SUV AUTOMATICA 5 PTAS 5 OCP,dc84aa0c-ce54-4de8-8aef-7cd0a9d92b20
ACURA,RDX,2010,SUV AUTOMATICA 5 PTAS 5 OCP,f417da9f-9399-4d78-95c0-b99f44b3a836
ACURA,RDX,2011,SUV AUTOMATICA 5 PTAS 5 OCP,72359e4f-ac60-4148-ad36-e423addf66a7
ACURA,RDX,2012,SUV AUTOMATICA 5 PTAS 5 OCP,bb2479c5-acb0-4e33-842d-3d3716bdb088
ACURA,RDX,2013,2.3 QUEMACOCOS AUT,685fbb69-4f5f-4015-ba18-28d89b8baa08
ACURA,RDX,2013,V6 3.5 AUT AWD,1d7bf3bc-0846-47f8-8934-675dc46573dc
ACURA,RDX,2014,V6 3.5L 273HP AUTOMATICO 6VEL AC BA,91b566c9-3bf7-4559-8b06-2a94c486b65b
ACURA,RDX,2015,V6 3.5L AUT AWD,1ff11d3b-7e6c-4e07-9ade-3f137a570d53
ACURA,RDX,2016,TUR AWD GPS DVD BT SUV AUT AA EE CD BA QC VP ABS 3.5L 6CIL 5PTAS 5OCUP,24ce271b-1ce9-474d-85dd-a78410257961
ACURA,RDX,2017,V6 AUT ABS CA CE VP CD QC BA 4 PTAS 5 OCUP,436ba868-8b27-4489-9b25-f04c0445c5a9
ACURA,RDX,2018,RDX AWD GPS DVD BT SUV AUT AA EE AM BA QC VP 273HP,e51326b5-2710-41db-b8c2-70ebc9501df3
ACURA,RDX,2019,A-SPEC 5P L4 2.0T TBO AWD ABS BA QC AC R20 NAVI AU,4f4f093c-ac3a-42e8-a65e-dd6e13cf36d4
ACURA,RDX,2019,HIT CVT 4PTAS 4CIL,81677f0c-54e7-499f-b5ca-1eede546449b
ACURA,RDX,2019,TECH SUV AUT AA EE CD BA QC VP 261HP ABS 2L 4CIL 5,ead73e4b-2d63-4132-b380-acf28be176ca
ACURA,RDX,2020,A SPEC L4 IPC AUT 5 ABS CA CE PIEL SM QC CB,8b9dfa53-e2b4-4615-9546-92cc6e68f17d
ACURA,RDX,2020,TECH 5P L4 2.0T TBO AWD ABS BA QC AC R19 NAVI AUT,9ff696e4-f583-4228-86ba-851490e57899
ACURA,RDX,2020,TECH L4 IPC AUT 5 ABS CA CE PIEL SM QC CB,2e8f6efd-f5c0-45f7-b9ee-39c9e5a918ee
ACURA,RDX,2021,A-SPEC SUV AUT QC VP 4CIL 5PTAS 5OCUP,c6e1fedd-b6f4-4090-b22f-10cfbb9c201a
ACURA,RDX,2021,TECH SUV AUT QC 4CIL 5PTAS 5OCUP,2fa45946-2577-4feb-98ed-871617f52613
ACURA,RDX,2022,ADVANCE SUV AUT AA EE CD BA QC VP 261HP ABS 2L 4CI,526033f9-ba0f-4216-a17d-1d557c042d56
ACURA,RDX,2022,A-SPEC SUV AUT AA EE CD BA QC VP 261HP ABS 2L 4CIL,2fe4a999-92b0-4263-b767-6a3724e0a79e
ACURA,RL,2007,SEDAN AUTOMATICA 4 PTAS 5 OCP,d059625a-d704-4655-b935-16dbcddd4b95
ACURA,RL,2008,SEDAN AUTOMATICA 4 PTAS 5 OCP,ded677ef-cdf9-4f2d-94fa-3ff443ae7905
ACURA,RL,2009,SEDAN AUTOMATICA 4 PTAS 5 OCP,4b74b83f-2b1a-4818-8392-6f37fe8112f8
ACURA,RL,2010,SEDAN AUTOMATICA 4 PTAS 5 OCP,2cf7a1e5-fbc1-4e3e-b545-f36cb2b2610a
ACURA,RL,2011,SEDAN AUTOMATICA 4 PTAS 5 OCP,6f11b004-d568-4493-80a2-0c913378e501
ACURA,RLX,2014,V6 3.5 AUTOMATICO 310 4 PTAS,8ad07fbf-2962-4e73-8116-584418659b7f
ACURA,RLX,2015,V6 3.5 AUT 310 4 PTAS,239255ec-6a6e-4a4f-8433-df0d5373c0de
ACURA,TL,2007,SEDAN AUTOMATICA 4 PTAS 5 OCP,87a9ffb5-4825-44ca-80e8-5c09ccf00f3f
ACURA,TL,2008,SEDAN AUTOMATICA 4 PTAS 5 OCP,4034e1be-4303-419e-aeed-0ec3a4b7bfcd
ACURA,TL,2009,3.7 SEDAN AUTOMATICA 4 PTAS 5 OCP,b7e9ae5d-c005-4246-8bc1-c3078e44bdd6
ACURA,TL,2009,SEDAN AUTOMATICA 4 PTAS 5 OCP,1f2e907b-2c7e-476a-a717-df8a8b61067b
ACURA,TL,2010,3.7 SEDAN AUTOMATICA 4 PTAS 5 OCP,e3820f87-8375-4f92-9187-543497ebb791
ACURA,TL,2010,SEDAN AUTOMATICA 4 PTAS 5 OCP,69825e63-fc3e-4ec2-8a41-0c0553e2f7d8
ACURA,TL,2010,TL R17 SEDAN AUT 280HP 3.5L 6CIL 4P 5OCUP,9e558d45-fcad-440d-af4b-fad2c77eecc8
ACURA,TL,2011,3.7 SEDAN AUTOMATICA 4 PTAS 5 OCP,f3f24eef-0b12-486d-a4c2-4c2d7746f579
ACURA,TL,2011,SEDAN AUTOMATICA 4 PTAS 5 OCP,5d58fc30-2492-4dbe-b33b-8d71662a3d75
ACURA,TL,2012,3.7 SEDAN AUTOMATICA 4 PTAS 5 OCP,215d150d-ae10-4fb1-aea0-3f750652db92
ACURA,TL,2012,SEDAN AUTOMATICA 4 PTAS 5 OCP,272109c5-c049-4994-8b73-98caae5b666d
ACURA,TL,2013,3.7 SEDAN AUTOMATICA 4 PTAS 5 OCUP,a3777b9a-9cdd-4c16-bab6-39dfe70eb378
ACURA,TL,2013,SEDAN AUTOMATICA 4 PTAS 5 OCUP,d0fcdd95-9688-4729-ab55-0c163a649ca6
ACURA,TLX,2015,ADVANCE GPS SD AUT AA EE CD BA QC VP ABS 3.5L 6CIL 4P 5OCUP,41917498-64f5-47a5-b3b3-fc4694018ee7
ACURA,TLX,2015,TECH GPS SD AUT AA EE CD BA QC VP ABS 2.4L 4CIL 4P 5OCUP,1e7b0955-05ca-4e38-84de-6d8cd628462d
ACURA,TLX,2016,ADVANCE GPS AUT AA EE CD BA QC VP ABS 3.5L 6CIL 4P,970fb4b0-a2a7-4df8-8288-f08e08f1996f
ACURA,TLX,2016,TECH GPS AUT AA EE CD BA QC VP ABS 2.4L 4PTAS 5OCU,658d40f0-ab13-4767-84a8-fbf78b438917
ACURA,TLX,2017,TLX ADVANCE GPS SEDAN AUT AA EE CD BA QC VP 290HP,0ca4b5a8-4f39-46b7-ad8b-6b0bb3d74662
ACURA,TLX,2018,RDX SUV AUTOMATICA 5 PUERTAS,a2cb4804-8892-4461-907d-cfb9c72c4433
ACURA,TLX,2018,TLX A-SPEC SEDAN AUT AA EE CD BA QC VP 290HP ABS 3,fb621b6a-7fb0-4306-8b8b-72791ee1e159
ACURA,TLX,2019,ADVANCE 4P V6 3.5L VP ABS BA QC AC GPS R18 AUT 5 O,0933fd47-afe8-42b0-b644-2dd115093d73
ACURA,TLX,2019,TECH A-SPEC 4P L4 2.4L VP ABS BA QC AC R19 GPS AUT,dcc1c9a0-fdcd-45a2-9a3a-8463818f8104
ACURA,TLX,2020,ADVANCE GPS SEDAN AUT AA EE CD BA QC VP 290HP ABS,6add41e6-f493-4eae-bfde-45886df39043
ACURA,TLX,2020,ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,8c0910d9-7019-49fa-a1db-60b0f8a331a1
ACURA,TLX,2021,TLX ADVANCE V6 IPC AUT ABS PIEL CQ 4PTAS 5OCUP,fe839bd1-de5a-4c6e-9fde-858da3f0854f
ACURA,TLX,2022,ADVANCE SEDAN AUT AA EE CD BA QC VP 261HP ABS 2L 4,cd4194f5-ebb6-4fcc-b8ae-92bf5ada46f0
ACURA,TSX,2009,V4 SEDAN AUTOMATICA 4 PTAS 5 OCP,5a207f2b-0ece-42e6-be0f-4a42fc58d101
ACURA,TSX,2010,V4 SEDAN AUTOMATICA 4 PTAS 5 OCP,65090185-4979-4447-ab9c-7962fe405a63
ACURA,TSX,2010,V6 SEDAN AUTOMATICA 4 PTAS 5 OCP,c445a441-1577-4cbc-ba77-fc24926eeed1
ACURA,TSX,2011,V4 SEDAN AUTOMATICA 4 PTAS 5 OCP,1a60043b-88c3-41a8-aa33-acab6d58de17
ACURA,TSX,2011,V6 SEDAN AUTOMATICA 4 PTAS 5 OCP,54c440fa-0185-46a8-a448-e996ae140b8d
ACURA,TSX,2012,V4 SEDAN AUTOMATICA 4 PTAS 5 OCP,3fa4d05a-4d4a-4483-b209-0e0d9ca7dd68
ACURA,TSX,2012,V6 SEDAN AUTOMATICA 4 PTAS 5 OCP,c7f0b3d0-8f4a-4401-bf2c-1e86a137b84c
ACURA,TSX,2013,V4 SEDAN AUTOMATICA 4 PTAS 5 OCP,fc57a0f9-440b-4958-871f-2a772207bc33
ACURA,TSX,2013,V6 SEDAN AUTOMATICA 4 PTAS 5 OCP,d96274a5-e7c7-44a9-b6bd-d68f7d62c3ec
ACURA,ZDX,2010,SUV AUTOMATICA 5 PTAS 5 OCP,88f3d902-6d06-46bc-9bd9-658f990c099d
ACURA,ZDX,2011,AWD SUV AUT QC 304HP 3.7L 6CIL 5P 5OCUP,b2a89095-68f3-4283-9430-9b4a5d833738
ALFA ROMEO,147,2007,SELESPEED COUPE AUTOMATICA 3 PTAS 5 OCP,60cb7f06-99ab-4f84-97df-f27b1e1cbd9f
ALFA ROMEO,147,2007,SELESPEED HATCHBACK AUTOMATICA 5 PTAS 5 OCP,cc85c75c-e665-4838-bda4-6e4f584df0fc
ALFA ROMEO,159,2007,Q4 SEDAN AUTOMATICA 4 PTAS 5 OCP,1abbd7f9-7962-4158-beb3-e3d0ea8d4417
ALFA ROMEO,159,2007,SS JTS SEDAN STANDARD 4 PTAS 5 OCP,3b75e063-580e-4e1f-a4be-58d5d7ab45af
ALFA ROMEO,159,2008,Q4 SEDAN AUTOMATICA 4 PTAS 5 OCP,56fb3eae-86f8-478d-9db3-2fd939506455
ALFA ROMEO,159,2008,SS JTS SEDAN STANDARD 4 PTAS 5 OCP,f9813cd1-aebf-43de-9d4f-dae0d366eb3f
ALFA ROMEO,159,2012,SPORT PLUS AWD AUTOMATICO 3.2 L 260 HP V6 AUT ABS 04 CA CE VP CD CB 05,832f419d-f3ff-4897-aaab-2a6ccd109fda
ALFA ROMEO,159,2012,SPORT PLUS SELESPEED JTS 2.2 L 185 HP L4 SEC ABS 04 CA CE VP CD CB 05,d3e59a49-9b37-4511-a948-c20de756601c
ALFA ROMEO,159,2013,159 SPORT PLUS SEDAN AUTOMATICA 4 PTAS 5 OCUP,8e0cc3c5-0a6d-41e9-be36-5a977c2fa962
ALFA ROMEO,159,2013,159 SS JTS SEDAN STANDARD 4 PTAS 5 OCUP,f15d9fac-0580-4562-970b-ecebf6fa044a
ALFA ROMEO,BRERA,2007,SEDAN STANDARD 2 PTAS 5 OCP,e195fefa-70e1-4b01-878c-2a92a90e734b
ALFA ROMEO,BRERA,2008,SEDAN STANDARD 2 PTAS 5 OCP,13d184a7-129c-4f57-8d86-3e451f1bf1a2
ALFA ROMEO,GIULIA,2022,QUADRIFOGLIO VERDE SEDAN AUT AA EE CD BA VP 505HP,f5a5ed0e-c5f7-4e20-a057-8dd3044110ee
ALFA ROMEO,GIULIA,2022,VELOCE SEDAN AUT AA EE CD BA QC VP 280HP ABS 2L 4C,cefd724d-7870-4f2d-ae44-7636c4e5d84c
ALFA ROMEO,GIULIETTA,2011,TURBO STANDARD PIEL QUEM 4CIL 4 PTAS,fc23ba15-b9bf-4d14-ae98-058eb55afb5a
ALFA ROMEO,GIULIETTA,2012,QUADRIFOLGIO COUPE STANDARD 4 PTAS 5 OCUP,6af0b74e-bb62-49f6-b83a-70added522bb
ALFA ROMEO,GIULIETTA,2013,QUADRIFOLGIO COUPE STANDARD 4 PTAS 5 OCUP,fef4e376-3452-49bd-8128-74e5384fba46
ALFA ROMEO,GIULIETTA,2014,QUADRIFOLGIO COUPE STANDARD 4 PTAS 5 OCUP,3a1e615b-6b29-4a9f-8d9f-7ab8e73c7b9a
ALFA ROMEO,GIULIETTA,2015,TUR USB BT HB STD AA EE CD BA QC VP ABS 1.8L 5PTAS,a49ef610-b9f7-4503-a9af-ac9cef2c2943
ALFA ROMEO,GIULIETTA,2016,QUADRIFOGLIO VERDE 1.8T L4 STD 3PTS ABS PIEL,14a6c724-d37b-42ec-8229-6479e85f0b91
ALFA ROMEO,GIULIETTA,2016,QUADRIFOGLIO VERDE RA FX TUR USB BT HB STD AA EE C,adcb0be1-93cc-4b31-9537-d608de6c4c8d
ALFA ROMEO,GIULIETTA,2017,GIULIETTA VELOCE HB STD AA EE CD BA QC VP 237HP AB,a2830054-084b-4a0a-b709-e24f92118de7
ALFA ROMEO,GIULIETTA,2018,GIULIETTA VELOCE HB STD AA EE CD BA QC VP 237HP AB,ada26f26-7ad9-482e-8c88-6853f56af7da
ALFA ROMEO,GIULIETTA,2019,VELOCE 5P L4 1.75L TCT AUT 5 OCUP,35f81d2f-6ec7-4802-9a2f-bbe0ae57335c
ALFA ROMEO,GIULIETTA,2020,VELOCE HB AUT AA EE CD BA QC VP 237HP ABS 1.8L 4CI,85544082-ac5b-4c58-9356-8571c1c8991e
ALFA ROMEO,GT,2007,3.2L SEDAN AUTOMATICA 4 PTAS 5 OCP,0695a800-2ee0-44fa-b079-5c1afebc4b88
ALFA ROMEO,GT,2007,COUPE 2.0 L 165 H.P.SELESPEED L4 SEC ABS 02 CA CE VT CD SB CB 05,9d668749-f61f-44c0-9cb3-0e9033676f56
ALFA ROMEO,GT,2007,JTS SS COUPE STANDARD 2 PTAS 5 OCP,1b7716df-5ddb-43c1-a82c-b04c0d9e97d6
ALFA ROMEO,GT,2008,COUPE 2.0 L 165 H.P.SELESPEED L4 SEC ABS 02 CA CE VT CD SB CB 05,3a6ffde5-dd67-4393-a624-56a6bcb52c4d
ALFA ROMEO,GT,2008,JTS SS COUPE STANDARD 2 PTAS 5 OCP,55e45fab-ccc5-4ce5-93d7-6697db62cfe7
ALFA ROMEO,GT,2009,COUPE 2.0 L 165 H.P.SELESPEED L4 SEC ABS 02 CA CE VT CD SB CB 05,ca5a7fae-55cc-4383-bafb-57772aa11f60
ALFA ROMEO,GT,2010,COUPE 2.0 L 165 H.P.SELESPEED L4 SEC ABS 02 CA CE VT CD SB CB 05,3f0a6c5c-ad54-4aab-b9e1-f6ac669af201
ALFA ROMEO,GT,2022,1.5 L ALPHA 4P TA,a9c4a828-4a65-4e4a-af63-3a41c2e6db27
ALFA ROMEO,GT,2022,ALPHA AUT 1.5L 4CIL 4P,9f6b93b0-4ebb-4f7b-a5cd-5ba70c5e1500
ALFA ROMEO,MITO,2011,QUADRIFOGLIO 4CIL STANDARD 2 PTAS 2 OCP,b123d0bd-c9a9-4b23-9986-fedd7dda1126
ALFA ROMEO,MITO,2012,1.4 TURBO MULTIAIR MT,0e9cf4ed-c52d-4f64-9ddd-5e80d5fbcdc5
ALFA ROMEO,MITO,2013,1.4 HATCHBACK STD 2 PTAS 5 OCUP,0ebc5cdb-eb5c-459b-b0e9-dc8112075d55
ALFA ROMEO,MITO,2015,1.4 HATCHBACK STD 2 PTAS 5 OCUP,ee3f4499-1324-4c3f-9eb4-56894a86b9bc
ALFA ROMEO,MITO,2016,MITO QUADRIFOGLIO VERDE RA FX TUR HB STD AA EE CD,22bb6bc0-c021-40b3-ad7f-3e0a99b8918f
ALFA ROMEO,MITO,2017,MITO PROGRESSION LUXURY HB STD AA EE CD BA 170HP A,fbc60ec5-5657-4ef6-8a78-1c08941cfd01
ALFA ROMEO,MITO,2018,AROMEO MITO PROGRESSION LUXURY 3P L4 1.4T STD 5 OC,304bf4ab-2536-488d-9550-d3ac6e460a29
ALFA ROMEO,MITO,2019,VELOCE HB 3P L4 1.4L STD 5 OCUP,c29d8267-95cf-4ae2-ae41-4116e37c04dd
ALFA ROMEO,SPIDER,2007,CABRIOLET 3.2 L JTS MANUAL V6 STD ABS 02 CA CE VT CD SB CB 05,9105f95e-49d7-4874-8156-f340c4673e1d
ALFA ROMEO,SPIDER,2007,CONVERTIBLE STANDARD 4 PTAS 5 OCP,b714a38b-4004-47de-a49f-c313a05390d5
ALFA ROMEO,SPIDER,2008,CABRIOLET 3.2 L JTS MANUAL V6 STD ABS 02 CA CE VT CD SB CB 05,ff218e42-0b7b-4385-b552-f1e7053c66f3
ALFA ROMEO,SPIDER,2009,CABRIOLET 3.2 L JTS MANUAL V6 STD ABS 02 CA CE VT CD SB CB 05,7efa7e33-9bbf-4502-aaf7-387d921c8d38
ALFA ROMEO,SPIDER,2010,CABRIOLET 3.2 L JTS MANUAL V6 STD ABS 02 CA CE VT CD SB CB 05,25481b4b-33be-42e0-a81f-10cbb57fa8a9
AUDI,A1,2011,1.4T COOL HATCHBACK STANDARD 3 PTAS 5 OCP,43bea384-5361-4ef6-ba9c-80ddbd38d076
AUDI,A1,2011,1.4T COOL S TRONIC HATCHBACK AUTOMATICA 3 PTAS 5 OCP,fbb27d85-7efc-4b75-8177-972575e67bfd
AUDI,A1,2011,1.4T EGO HATCHBACK STANDARD 3 PTAS 5 OCP,b708d4c7-e20b-4188-a0f4-d681c9ca2320
AUDI,A1,2011,1.4T EGO S TRONIC HATCHBACK AUTOMATICA 3 PTAS 5 OCP,6465c22a-109a-443e-85dd-30f292992a45
AUDI,A1,2011,1.4T ENVY HATCHBACK STANDARD 3 PTAS 5 OCP,1dc1d0c7-20fd-405d-923e-9099cb7eaba9
AUDI,A1,2011,1.4T ENVY S TRONIC HATCHBACK AUTOMATICA 3 PTAS 5 OCP,0388eea7-046c-463c-84e8-7f438f0cd13f
AUDI,A1,2011,1.4T SPORT ONE HATCHBACK STANDARD 3 PTAS 5 OCP,4cb67c89-b2f6-4641-a084-2328b0a9ea04
AUDI,A1,2011,1.4T SPORT ONE S TRONIC HATCHBACK AUTOMATICA 3 PTAS 5 OCP,899a163a-6eaf-43ae-a459-a360489626da
AUDI,A1,2012,1.4T COOL HATCHBACK STANDARD 3 PTAS 5 OCP,699f5ebd-d4b1-4dae-8533-2053fe6e84d3
AUDI,A1,2012,1.4T COOL S TRONIC HATCHBACK AUTOMATICA 3 PTAS 5 OCP,5bd38249-b1f5-4483-abfa-79f81abb7ea6
AUDI,A1,2012,1.4T EGO HATCHBACK STANDARD 3 PTAS 5 OCP,c44ab5e7-2d92-40db-b5fa-b6263d9ca13f
AUDI,A1,2012,1.4T EGO S TRONIC HATCHBACK AUTOMATICA 3 PTAS 5 OCP,3fd95d30-8f34-4029-90ea-a9de8b960384
AUDI,A1,2012,1.4T ENVY HATCHBACK STANDARD 3 PTAS 5 OCP,d1e5f10f-4c53-45f7-a747-e78806d7aeda
AUDI,A1,2012,1.4T ENVY HATCHBACK STANDARD VP 3 PTAS 5 OCP,1febfc60-02c2-4c2f-adc5-e0d679eb2ef1
AUDI,A1,2012,1.4T ENVY S TRONIC HATCHBACK AUTOMATICA 3 PTAS 5 OCP,39b7ce5c-d8cc-4df1-ac45-5ee62a33e4f0
AUDI,A1,2012,1.4T ENVY S TRONIC HATCHBACK AUTOMATICA VP 3 PTAS 5 OCP,645d0ddb-8742-464a-a98f-d9a4c2693c5f
AUDI,A1,2012,1.4T S LINE HATCHBACK AUTOMATICA 3 PTAS 5 OCP,09b4550e-32bb-408e-a484-a61e2a313d65
AUDI,A1,2012,1.4T S LINE HATCHBACK STANDARD 3 PTAS 5 OCP,97354246-f03b-43aa-88bb-cd3053ffad8f
AUDI,A1,2012,1.4T SPORT ONE HATCHBACK STANDARD 3 PTAS 5 OCP,ee604008-621f-4994-ba36-a6e7bf6ee08a
AUDI,A1,2012,1.4T SPORT ONE S TRONIC HATCHBACK AUTOMATICA 3 PTAS 5 OCP,2245bf2c-7a4e-430d-92fd-2313671e7e8f
AUDI,A1,2012,UNION SQUARE 1.4T S TRONIC HATCHBACK AUTOMATICA 3 PTAS 5 OCUP,cf21cee9-c28a-4d69-83b8-9226c64ec9e1
AUDI,A1,2013,COOL 1.4 FSI 122 HP S TRONIC 7 VEL,3ee0dc28-655c-4d21-aae0-bb55a8912df7
AUDI,A1,2013,COOL 1.4T FSI 122 HP MANUAL 6 VEL,8de6119e-0e65-4091-bebf-0aca0b79c78d
AUDI,A1,2013,EGO 1.4T FSI 122 HP MANUAL 6 VEL,2f7409bb-8f6c-4612-962a-28f9efd71266
AUDI,A1,2013,EGO 1.4T FSI 122 HP S TRONIC 7 VEL,465db4ad-0ab3-4fdb-a343-1b3dde000516
AUDI,A1,2013,ENVY 1.4T FSI 122 HP STRONIC 7 VEL,6cc6c080-f284-40b7-9693-d9da2587aa08
AUDI,A1,2013,S LINE 1.4T FSI 185HP FRONT S TRONIC 7 VEL,19b44216-a298-4b72-8af0-3872a0b5c495
AUDI,A1,2013,S LINE PLUS 1.4T FSI 185HP FRONT S TRONIC 7 VEL,9ac76581-9baa-4de1-8866-20f5d3d697b2
AUDI,A1,2013,SPORTBACK 1.4T COOL HATCHBACK STANDARD 4 PTAS 5 OCUP,88e01185-dff3-4406-8486-7150ab9cd7b2
AUDI,A1,2013,SPORTBACK 1.4T COOL S TRONIC HATCHBACK AUTOMATICA 4 PTAS 5 OCUP,ca958818-a5f0-4be6-8a49-10a64a975967
AUDI,A1,2013,SPORTBACK 1.4T EGO S TRONIC HATCHBACK STANDARD 4 PTAS 5 OCUP,93fb9c44-6a5e-416f-88bf-ff68047c3ae3
AUDI,A1,2013,SPORTBACK 1.4T ENVY HATCHBACK STANDARD 4 PTAS 5 OCUP,2d109542-53ab-40c4-b312-52d262bdbc60
AUDI,A1,2013,SPORTBACK 1.4T ENVY S TRONIC HATCHBACK AUTOMATICA 4 PTAS 5 OCUP,4f9692e9-12d3-4a36-b174-a5e466ad6b33
AUDI,A1,2013,SPORTBACK 1.4T S LINE PLUS S TRONIC BOSE HATCHBACK AUTOMATICA 4 PTAS 5 OCUP,9add644c-08a0-4c4d-aec9-bb7a1561e224
AUDI,A1,2013,SPORTBACK 1.4T S LINE PLUS S TRONIC HATCHBACK AUTOMATICA 4 PTAS 5 OCUP,6477bd12-c6e1-47e9-a2d4-b2d5d0bfc44d
AUDI,A1,2013,SPORTBACK 1.4T S LINE S TRONIC HATCHBACK AUTOMATICA 4 PTAS 5 OCUP,242ef53c-b0b1-40b5-9f26-70a79df6c3b3
AUDI,A1,2013,UNION SQUARE 1.4T S TRONIC HATCHBACK AUTOMATICA 3 PTAS 5 OCUP,87237fb5-4d5a-46e9-8a7d-8e40ea958591
AUDI,A1,2014,A1 EGO TFSI HB S TRONIC AA EE CD BA 120HP ABS 1.4L,e47361e0-9a13-4d91-bc93-781e8a4f84d3
